month,customer,segment,state,network,data_type,patients_queried,patients_matched,patients_with_data,records_returned,freshness_days,avg_lookback_months
2025-10,Elation Direct,Primary care EHR,AL,CommonWell,medications,1027,784,502,5893,3.2,27.0
2025-10,Elation Direct,Primary care EHR,AL,CommonWell,labs,1027,784,475,6075,2.4,50.0
2025-10,Elation Direct,Primary care EHR,AL,CommonWell,documents,1027,784,494,2296,16.0,25.0
2025-10,Elation Direct,Primary care EHR,AL,CommonWell,allergies,1027,784,497,724,17.3,47.0
2025-10,Elation Direct,Primary care EHR,AL,CommonWell,immunizations,1027,784,467,1130,22.7,51.0
2025-10,Elation Direct,Primary care EHR,AL,Surescripts,medications,1027,905,717,6974,2.5,38.0
2025-10,Elation Direct,Primary care EHR,AL,Quest Labs,labs,1027,864,327,4497,2.6,56.0
2025-10,Elation Direct,Primary care EHR,AL,Bamboo Health,adt_events,1027,874,420,799,0.2,54.0
2025-10,Elation Direct,Primary care EHR,AL,PointClickCare,adt_events,1027,821,311,663,0.2,52.0
2025-11,Elation Direct,Primary care EHR,VA,Carequality,conditions,998,851,651,3998,13.7,50.0
2025-11,Elation Direct,Primary care EHR,VA,Carequality,encounters,998,851,658,5847,10.5,29.0
2025-11,Elation Direct,Primary care EHR,VA,Carequality,medications,998,851,663,7832,2.6,48.0
2025-11,Elation Direct,Primary care EHR,VA,Carequality,labs,998,851,675,10053,2.7,49.0
2025-11,Elation Direct,Primary care EHR,VA,Carequality,documents,998,851,661,2520,16.2,54.0
2025-11,Elation Direct,Primary care EHR,VA,Carequality,allergies,998,851,709,1259,14.0,44.0
2025-11,Elation Direct,Primary care EHR,VA,Carequality,immunizations,998,851,648,1587,17.2,20.0
2025-11,Elation Direct,Primary care EHR,VA,CommonWell,conditions,998,792,545,3122,11.7,50.0
2025-11,Elation Direct,Primary care EHR,VA,CommonWell,encounters,998,792,528,5570,11.7,59.0
2025-11,Elation Direct,Primary care EHR,VA,CommonWell,medications,998,792,532,5421,2.8,19.0
2025-11,Elation Direct,Primary care EHR,VA,CommonWell,labs,998,792,577,7498,3.4,54.0
2025-11,Elation Direct,Primary care EHR,VA,CommonWell,documents,998,792,540,2445,12.1,37.0
2025-11,Elation Direct,Primary care EHR,VA,CommonWell,allergies,998,792,508,782,15.3,56.0
2025-11,Elation Direct,Primary care EHR,VA,CommonWell,immunizations,998,792,515,1265,24.8,50.0
2025-11,Elation Direct,Primary care EHR,VA,Surescripts,medications,998,903,797,7574,2.7,42.0
2025-11,Elation Direct,Primary care EHR,VA,Quest Labs,labs,998,871,335,4238,3.5,24.0
2025-11,Elation Direct,Primary care EHR,VA,Bamboo Health,adt_events,998,815,467,927,0.2,31.0
2025-11,Elation Direct,Primary care EHR,VA,PointClickCare,adt_events,998,819,392,643,0.2,32.0
2025-11,Elation Direct,Primary care EHR,OK,Carequality,conditions,1180,999,699,4350,10.1,30.0
2025-11,Elation Direct,Primary care EHR,OK,Carequality,encounters,1180,999,739,7451,8.3,37.0
2025-11,Elation Direct,Primary care EHR,OK,Carequality,medications,1180,999,717,6994,2.7,39.0
2025-11,Elation Direct,Primary care EHR,OK,Carequality,labs,1180,999,691,10812,2.8,57.0
2025-11,Elation Direct,Primary care EHR,OK,Carequality,documents,1180,999,443,1684,18.3,19.0
2025-11,Elation Direct,Primary care EHR,OK,Carequality,allergies,1180,999,719,1226,13.2,54.0
2025-11,Elation Direct,Primary care EHR,OK,Carequality,immunizations,1180,999,734,1941,16.8,25.0
2025-11,Elation Direct,Primary care EHR,OK,CommonWell,conditions,1180,898,517,2863,14.9,28.0
2025-11,Elation Direct,Primary care EHR,OK,CommonWell,encounters,1180,898,538,4885,8.6,58.0
2025-11,Elation Direct,Primary care EHR,OK,CommonWell,medications,1180,898,555,6453,2.7,39.0
2025-11,Elation Direct,Primary care EHR,OK,CommonWell,labs,1180,898,517,8102,3.4,40.0
2025-11,Elation Direct,Primary care EHR,OK,CommonWell,documents,1180,898,332,1404,15.2,44.0
2025-11,Elation Direct,Primary care EHR,OK,CommonWell,allergies,1180,898,559,963,18.0,58.0
2025-11,Elation Direct,Primary care EHR,OK,CommonWell,immunizations,1180,898,514,1271,23.5,25.0
2025-11,Elation Direct,Primary care EHR,OK,Surescripts,medications,1180,1078,835,7816,3.2,54.0
2025-11,Elation Direct,Primary care EHR,OK,Quest Labs,labs,1180,992,346,5124,3.1,52.0
2025-11,Elation Direct,Primary care EHR,OK,Bamboo Health,adt_events,1180,966,453,755,0.2,19.0
2025-11,Elation Direct,Primary care EHR,OK,PointClickCare,adt_events,1180,948,399,680,0.2,22.0
2025-11,Elation Direct,Primary care EHR,CO,Carequality,conditions,689,606,532,2911,9.7,48.0
2025-11,Elation Direct,Primary care EHR,CO,Carequality,encounters,689,606,513,4887,8.6,59.0
2025-11,Elation Direct,Primary care EHR,CO,Carequality,medications,689,606,514,5504,3.1,28.0
2025-11,Elation Direct,Primary care EHR,CO,Carequality,labs,689,606,518,7923,2.8,18.0
2025-11,Elation Direct,Primary care EHR,CO,Carequality,documents,689,606,506,1771,18.8,45.0
2025-11,Elation Direct,Primary care EHR,CO,Carequality,allergies,689,606,525,764,16.1,46.0
2025-11,Elation Direct,Primary care EHR,CO,Carequality,immunizations,689,606,524,1401,21.8,51.0
2025-11,Elation Direct,Primary care EHR,CO,CommonWell,conditions,689,558,434,2854,14.4,34.0
2025-11,Elation Direct,Primary care EHR,CO,CommonWell,encounters,689,558,407,4235,9.0,32.0
2025-11,Elation Direct,Primary care EHR,CO,CommonWell,medications,689,558,405,3920,2.1,19.0
2025-11,Elation Direct,Primary care EHR,CO,CommonWell,labs,689,558,403,5322,3.4,60.0
2025-11,Elation Direct,Primary care EHR,CO,CommonWell,documents,689,558,413,1706,15.9,34.0
2025-11,Elation Direct,Primary care EHR,CO,CommonWell,allergies,689,558,397,722,16.7,36.0
2025-11,Elation Direct,Primary care EHR,CO,CommonWell,immunizations,689,558,393,1051,17.4,54.0
2025-11,Elation Direct,Primary care EHR,CO,Surescripts,medications,689,646,615,7386,2.6,26.0
2025-11,Elation Direct,Primary care EHR,CO,Quest Labs,labs,689,627,343,4543,3.2,36.0
2025-11,Elation Direct,Primary care EHR,CO,Bamboo Health,adt_events,689,578,331,616,0.2,20.0
2025-11,Elation Direct,Primary care EHR,CO,PointClickCare,adt_events,689,563,285,604,0.2,53.0
2025-11,Elation Direct,Primary care EHR,IL,Carequality,conditions,266,219,165,1158,14.9,41.0
2025-11,Elation Direct,Primary care EHR,IL,Carequality,encounters,266,219,172,1610,8.3,55.0
2025-11,Elation Direct,Primary care EHR,IL,Carequality,medications,266,219,174,1888,2.3,32.0
2025-11,Elation Direct,Primary care EHR,IL,Carequality,labs,266,219,159,2374,3.2,28.0
2025-11,Elation Direct,Primary care EHR,IL,Carequality,documents,266,219,176,825,12.9,37.0
2025-11,Elation Direct,Primary care EHR,IL,Carequality,allergies,266,219,164,236,14.9,43.0
2025-11,Elation Direct,Primary care EHR,IL,Carequality,immunizations,266,219,172,370,24.6,31.0
2025-11,Elation Direct,Primary care EHR,IL,CommonWell,conditions,266,208,137,935,14.0,53.0
2025-11,Elation Direct,Primary care EHR,IL,CommonWell,encounters,266,208,137,1281,10.0,34.0
2025-11,Elation Direct,Primary care EHR,IL,CommonWell,medications,266,208,135,1319,2.5,34.0
2025-11,Elation Direct,Primary care EHR,IL,CommonWell,labs,266,208,135,1762,3.5,42.0
2025-11,Elation Direct,Primary care EHR,IL,CommonWell,documents,266,208,139,577,18.4,51.0
2025-11,Elation Direct,Primary care EHR,IL,CommonWell,allergies,266,208,142,259,11.3,43.0
2025-11,Elation Direct,Primary care EHR,IL,CommonWell,immunizations,266,208,134,305,22.0,33.0
2025-11,Elation Direct,Primary care EHR,IL,Surescripts,medications,266,240,203,1961,2.1,44.0
2025-11,Elation Direct,Primary care EHR,IL,Quest Labs,labs,266,231,111,1643,2.4,29.0
2025-11,Elation Direct,Primary care EHR,IL,Bamboo Health,adt_events,266,218,111,206,0.2,52.0
2025-11,Elation Direct,Primary care EHR,IL,PointClickCare,adt_events,266,213,98,171,0.2,43.0
2025-11,Elation Direct,Primary care EHR,MS,Carequality,conditions,1666,1336,898,5262,13.5,53.0
2025-11,Elation Direct,Primary care EHR,MS,Carequality,encounters,1666,1336,946,9849,10.0,33.0
2025-11,Elation Direct,Primary care EHR,MS,Carequality,medications,1666,1336,918,9991,3.2,40.0
2025-11,Elation Direct,Primary care EHR,MS,Carequality,labs,1666,1336,911,12351,3.2,33.0
2025-11,Elation Direct,Primary care EHR,MS,Carequality,documents,1666,1336,537,2122,14.9,44.0
2025-11,Elation Direct,Primary care EHR,MS,Carequality,allergies,1666,1336,928,1554,14.7,37.0
2025-11,Elation Direct,Primary care EHR,MS,Carequality,immunizations,1666,1336,897,2319,24.5,34.0
2025-11,Elation Direct,Primary care EHR,MS,CommonWell,conditions,1666,1317,781,4961,13.4,41.0
2025-11,Elation Direct,Primary care EHR,MS,CommonWell,encounters,1666,1317,764,6583,10.8,25.0
2025-11,Elation Direct,Primary care EHR,MS,CommonWell,medications,1666,1317,761,8782,2.6,34.0
2025-11,Elation Direct,Primary care EHR,MS,CommonWell,labs,1666,1317,765,11586,3.2,58.0
2025-11,Elation Direct,Primary care EHR,MS,CommonWell,documents,1666,1317,496,2209,13.3,30.0
2025-11,Elation Direct,Primary care EHR,MS,CommonWell,allergies,1666,1317,743,1048,14.7,26.0
2025-11,Elation Direct,Primary care EHR,MS,CommonWell,immunizations,1666,1317,773,1682,17.2,59.0
2025-11,Elation Direct,Primary care EHR,MS,Surescripts,medications,1666,1450,1066,11690,2.0,42.0
2025-11,Elation Direct,Primary care EHR,MS,Quest Labs,labs,1666,1373,750,11637,3.3,49.0
2025-11,Elation Direct,Primary care EHR,MS,Bamboo Health,adt_events,1666,1381,560,986,0.3,35.0
2025-11,Elation Direct,Primary care EHR,MS,PointClickCare,adt_events,1666,1278,533,1054,0.3,56.0
2025-11,Elation Direct,Primary care EHR,NM,Carequality,conditions,2441,2014,1364,9022,11.6,43.0
2025-11,Elation Direct,Primary care EHR,NM,Carequality,encounters,2441,2014,1407,13035,9.0,58.0
2025-11,Elation Direct,Primary care EHR,NM,Carequality,medications,2441,2014,1435,15173,2.9,35.0
2025-11,Elation Direct,Primary care EHR,NM,Carequality,labs,2441,2014,1401,18654,2.8,32.0
2025-11,Elation Direct,Primary care EHR,NM,Carequality,documents,2441,2014,1472,5333,13.6,56.0
2025-11,Elation Direct,Primary care EHR,NM,Carequality,allergies,2441,2014,1362,2064,14.9,33.0
2025-11,Elation Direct,Primary care EHR,NM,Carequality,immunizations,2441,2014,1400,2899,22.5,42.0
2025-11,Elation Direct,Primary care EHR,NM,CommonWell,conditions,2441,1827,1160,7058,11.7,28.0
2025-11,Elation Direct,Primary care EHR,NM,CommonWell,encounters,2441,1827,1097,8939,9.6,46.0
2025-11,Elation Direct,Primary care EHR,NM,CommonWell,medications,2441,1827,1152,11010,2.8,35.0
2025-11,Elation Direct,Primary care EHR,NM,CommonWell,labs,2441,1827,1068,16913,3.8,36.0
2025-11,Elation Direct,Primary care EHR,NM,CommonWell,documents,2441,1827,1106,4682,16.7,44.0
2025-11,Elation Direct,Primary care EHR,NM,CommonWell,allergies,2441,1827,1138,1582,12.7,24.0
2025-11,Elation Direct,Primary care EHR,NM,CommonWell,immunizations,2441,1827,1012,2739,16.1,43.0
2025-11,Elation Direct,Primary care EHR,NM,Surescripts,medications,2441,2095,1656,18364,2.9,31.0
2025-11,Elation Direct,Primary care EHR,NM,Quest Labs,labs,2441,2064,800,12024,3.6,59.0
2025-11,Elation Direct,Primary care EHR,NM,Bamboo Health,adt_events,2441,1912,849,1662,0.2,49.0
2025-11,Elation Direct,Primary care EHR,NM,PointClickCare,adt_events,2441,1922,804,1426,0.2,50.0
2025-11,Elation Direct,Primary care EHR,MD,Carequality,conditions,1109,955,820,5097,11.6,25.0
2025-11,Elation Direct,Primary care EHR,MD,Carequality,encounters,1109,955,805,8593,9.5,59.0
2025-11,Elation Direct,Primary care EHR,MD,Carequality,medications,1109,955,840,9858,2.7,47.0
2025-11,Elation Direct,Primary care EHR,MD,Carequality,labs,1109,955,801,11909,3.8,42.0
2025-11,Elation Direct,Primary care EHR,MD,Carequality,documents,1109,955,842,3214,17.3,39.0
2025-11,Elation Direct,Primary care EHR,MD,Carequality,allergies,1109,955,817,1345,13.9,51.0
2025-11,Elation Direct,Primary care EHR,MD,Carequality,immunizations,1109,955,784,2002,23.2,55.0
2025-11,Elation Direct,Primary care EHR,MD,CommonWell,conditions,1109,874,659,3619,13.4,48.0
2025-11,Elation Direct,Primary care EHR,MD,CommonWell,encounters,1109,874,659,5862,10.8,33.0
2025-11,Elation Direct,Primary care EHR,MD,CommonWell,medications,1109,874,621,6537,2.2,42.0
2025-11,Elation Direct,Primary care EHR,MD,CommonWell,labs,1109,874,626,7701,3.2,41.0
2025-11,Elation Direct,Primary care EHR,MD,CommonWell,documents,1109,874,623,2629,16.3,50.0
2025-11,Elation Direct,Primary care EHR,MD,CommonWell,allergies,1109,874,605,895,17.9,42.0
2025-11,Elation Direct,Primary care EHR,MD,CommonWell,immunizations,1109,874,630,1657,18.0,51.0
2025-11,Elation Direct,Primary care EHR,MD,Surescripts,medications,1109,1058,968,12135,2.3,50.0
2025-11,Elation Direct,Primary care EHR,MD,Quest Labs,labs,1109,976,353,5086,2.5,18.0
2025-11,Elation Direct,Primary care EHR,MD,Bamboo Health,adt_events,1109,930,527,928,0.3,40.0
2025-11,Elation Direct,Primary care EHR,MD,PointClickCare,adt_events,1109,900,488,992,0.2,54.0
2025-11,Elation Direct,Primary care EHR,OR,Carequality,conditions,2683,2209,1664,11559,13.2,40.0
2025-11,Elation Direct,Primary care EHR,OR,Carequality,encounters,2683,2209,1786,16735,12.1,20.0
2025-11,Elation Direct,Primary care EHR,OR,Carequality,medications,2683,2209,1778,19724,2.1,59.0
2025-11,Elation Direct,Primary care EHR,OR,Carequality,labs,2683,2209,1773,26446,2.8,59.0
2025-11,Elation Direct,Primary care EHR,OR,Carequality,documents,2683,2209,1775,6245,12.2,41.0
2025-11,Elation Direct,Primary care EHR,OR,Carequality,allergies,2683,2209,1660,3038,13.6,38.0
2025-11,Elation Direct,Primary care EHR,OR,Carequality,immunizations,2683,2209,1861,4132,22.1,56.0
2025-11,Elation Direct,Primary care EHR,OR,CommonWell,conditions,2683,2130,1424,8060,10.3,25.0
2025-11,Elation Direct,Primary care EHR,OR,CommonWell,encounters,2683,2130,1467,12275,11.7,55.0
2025-11,Elation Direct,Primary care EHR,OR,CommonWell,medications,2683,2130,1455,16774,2.2,22.0
2025-11,Elation Direct,Primary care EHR,OR,CommonWell,labs,2683,2130,1495,23830,3.8,34.0
2025-11,Elation Direct,Primary care EHR,OR,CommonWell,documents,2683,2130,1517,6238,14.2,59.0
2025-11,Elation Direct,Primary care EHR,OR,CommonWell,allergies,2683,2130,1500,2305,14.2,23.0
2025-11,Elation Direct,Primary care EHR,OR,CommonWell,immunizations,2683,2130,1473,3913,17.4,43.0
2025-11,Elation Direct,Primary care EHR,OR,Surescripts,medications,2683,2460,2168,20359,2.3,21.0
2025-11,Elation Direct,Primary care EHR,OR,Quest Labs,labs,2683,2341,1171,17474,3.8,36.0
2025-11,Elation Direct,Primary care EHR,OR,Bamboo Health,adt_events,2683,2274,1227,2133,0.2,40.0
2025-11,Elation Direct,Primary care EHR,OR,PointClickCare,adt_events,2683,2134,964,1681,0.3,23.0
2025-11,Elation Direct,Primary care EHR,WI,Carequality,conditions,444,377,315,2151,14.4,27.0
2025-11,Elation Direct,Primary care EHR,WI,Carequality,encounters,444,377,312,3192,11.7,29.0
2025-11,Elation Direct,Primary care EHR,WI,Carequality,medications,444,377,307,3202,2.6,42.0
2025-11,Elation Direct,Primary care EHR,WI,Carequality,labs,444,377,305,4614,3.4,29.0
2025-11,Elation Direct,Primary care EHR,WI,Carequality,documents,444,377,302,1177,13.8,18.0
2025-11,Elation Direct,Primary care EHR,WI,Carequality,allergies,444,377,319,473,15.2,21.0
2025-11,Elation Direct,Primary care EHR,WI,Carequality,immunizations,444,377,310,642,22.4,42.0
2025-11,Elation Direct,Primary care EHR,WI,CommonWell,conditions,444,361,256,1805,13.1,47.0
2025-11,Elation Direct,Primary care EHR,WI,CommonWell,encounters,444,361,250,2593,12.5,34.0
2025-11,Elation Direct,Primary care EHR,WI,CommonWell,medications,444,361,249,2517,2.8,35.0
2025-11,Elation Direct,Primary care EHR,WI,CommonWell,labs,444,361,256,4073,3.7,30.0
2025-11,Elation Direct,Primary care EHR,WI,CommonWell,documents,444,361,265,1026,15.4,54.0
2025-11,Elation Direct,Primary care EHR,WI,CommonWell,allergies,444,361,262,412,15.9,23.0
2025-11,Elation Direct,Primary care EHR,WI,CommonWell,immunizations,444,361,253,572,22.8,24.0
2025-11,Elation Direct,Primary care EHR,WI,Surescripts,medications,444,397,375,3699,2.5,48.0
2025-11,Elation Direct,Primary care EHR,WI,Quest Labs,labs,444,393,113,1749,3.5,32.0
2025-11,Elation Direct,Primary care EHR,WI,Bamboo Health,adt_events,444,374,218,426,0.2,49.0
2025-11,Elation Direct,Primary care EHR,WI,PointClickCare,adt_events,444,352,174,361,0.2,54.0
2025-11,Elation Direct,Primary care EHR,KY,Carequality,conditions,653,560,414,2309,13.1,37.0
2025-11,Elation Direct,Primary care EHR,KY,Carequality,encounters,653,560,424,4388,12.7,36.0
2025-11,Elation Direct,Primary care EHR,KY,Carequality,medications,653,560,406,4059,2.7,19.0
2025-11,Elation Direct,Primary care EHR,KY,Carequality,labs,653,560,420,5959,3.5,45.0
2025-11,Elation Direct,Primary care EHR,KY,Carequality,documents,653,560,408,1424,12.9,59.0
2025-11,Elation Direct,Primary care EHR,KY,Carequality,allergies,653,560,410,621,13.0,36.0
2025-11,Elation Direct,Primary care EHR,KY,Carequality,immunizations,653,560,428,983,16.7,35.0
2025-11,Elation Direct,Primary care EHR,KY,CommonWell,conditions,653,505,309,1722,13.6,40.0
2025-11,Elation Direct,Primary care EHR,KY,CommonWell,encounters,653,505,326,3147,10.5,51.0
2025-11,Elation Direct,Primary care EHR,KY,CommonWell,medications,653,505,316,3090,3.1,48.0
2025-11,Elation Direct,Primary care EHR,KY,CommonWell,labs,653,505,318,4284,2.9,18.0
2025-11,Elation Direct,Primary care EHR,KY,CommonWell,documents,653,505,339,1434,15.0,41.0
2025-11,Elation Direct,Primary care EHR,KY,CommonWell,allergies,653,505,329,474,15.6,40.0
2025-11,Elation Direct,Primary care EHR,KY,CommonWell,immunizations,653,505,320,804,22.0,52.0
2025-11,Elation Direct,Primary care EHR,KY,Surescripts,medications,653,581,493,5773,2.3,26.0
2025-11,Elation Direct,Primary care EHR,KY,Quest Labs,labs,653,536,245,3454,2.6,46.0
2025-11,Elation Direct,Primary care EHR,KY,Bamboo Health,adt_events,653,539,275,494,0.2,60.0
2025-11,Elation Direct,Primary care EHR,KY,PointClickCare,adt_events,653,524,251,433,0.2,43.0
2025-11,Elation Direct,Primary care EHR,CA,Carequality,conditions,1641,1383,1148,7386,12.5,54.0
2025-11,Elation Direct,Primary care EHR,CA,Carequality,encounters,1641,1383,1124,10004,11.5,52.0
2025-11,Elation Direct,Primary care EHR,CA,Carequality,medications,1641,1383,1132,14271,3.1,26.0
2025-11,Elation Direct,Primary care EHR,CA,Carequality,labs,1641,1383,1112,16039,3.2,40.0
2025-11,Elation Direct,Primary care EHR,CA,Carequality,documents,1641,1383,1139,4825,16.0,20.0
2025-11,Elation Direct,Primary care EHR,CA,Carequality,allergies,1641,1383,1081,1941,16.2,20.0
2025-11,Elation Direct,Primary care EHR,CA,Carequality,immunizations,1641,1383,1103,2906,21.5,19.0
2025-11,Elation Direct,Primary care EHR,CA,CommonWell,conditions,1641,1283,862,5056,13.4,56.0
2025-11,Elation Direct,Primary care EHR,CA,CommonWell,encounters,1641,1283,836,8799,12.6,19.0
2025-11,Elation Direct,Primary care EHR,CA,CommonWell,medications,1641,1283,911,10651,2.9,34.0
2025-11,Elation Direct,Primary care EHR,CA,CommonWell,labs,1641,1283,888,12850,3.5,48.0
2025-11,Elation Direct,Primary care EHR,CA,CommonWell,documents,1641,1283,905,3330,13.0,57.0
2025-11,Elation Direct,Primary care EHR,CA,CommonWell,allergies,1641,1283,888,1547,12.0,42.0
2025-11,Elation Direct,Primary care EHR,CA,CommonWell,immunizations,1641,1283,904,2083,18.7,53.0
2025-11,Elation Direct,Primary care EHR,CA,Surescripts,medications,1641,1508,1334,16804,2.9,21.0
2025-11,Elation Direct,Primary care EHR,CA,Quest Labs,labs,1641,1445,676,9339,3.4,55.0
2025-11,Elation Direct,Primary care EHR,CA,Bamboo Health,adt_events,1641,1377,730,1367,0.2,51.0
2025-11,Elation Direct,Primary care EHR,CA,PointClickCare,adt_events,1641,1333,630,1156,0.2,35.0
2025-11,Elation Direct,Primary care EHR,WA,Carequality,conditions,1036,924,733,4098,14.8,59.0
2025-11,Elation Direct,Primary care EHR,WA,Carequality,encounters,1036,924,722,6503,8.2,20.0
2025-11,Elation Direct,Primary care EHR,WA,Carequality,medications,1036,924,743,9227,2.9,33.0
2025-11,Elation Direct,Primary care EHR,WA,Carequality,labs,1036,924,765,10481,2.8,36.0
